Rating;Company Name;Salary;Salaries Reported;Location;Employment Status;Job Roles
4.1;Persistent Systems;1100000;1;New Delhi;Full Time;SDE
4.1;CityMall;1400000;1;New Delhi;Full Time;SDE
3.3;Fiserv;900000;1;New Delhi;Full Time;SDE
4.1;GreyOrange;800000;1;New Delhi;Full Time;SDE
4.6;farMart;700000;1;New Delhi;Full Time;SDE
3.7;OYO Vacation Homes;1100000;1;New Delhi;Full Time;SDE
3.9;Publicis Sapient;2100000;1;New Delhi;Full Time;SDE
4.3;Milkbasket;600000;1;New Delhi;Full Time;SDE
3.7;REVE Systems;700000;1;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;1000000;1;New Delhi;Full Time;SDE
3.5;Landis+Gyr;360000;1;New Delhi;Full Time;SDE
3.9;Samsung Engineering;800000;1;New Delhi;Full Time;SDE
4.0;Alcatel-Lucent;1000000;1;New Delhi;Full Time;SDE
4.4;Microsoft;3000000;1;New Delhi;Full Time;SDE
4.2;Amantya Technologies;900000;1;New Delhi;Full Time;SDE
4.1;FreeCharge;1500000;1;New Delhi;Full Time;SDE
3.7;QA InfoTech;1200000;1;New Delhi;Full Time;SDE
3.8;Blinkit;3200000;1;New Delhi;Full Time;SDE
3.4;BharatPe;1400000;1;New Delhi;Full Time;SDE
4.0;Navia Life Care;800000;1;New Delhi;Full Time;SDE
3.9;Genpact;1000000;1;New Delhi;Full Time;SDE
3.8;Stanza Living;1500000;1;New Delhi;Full Time;SDE
3.7;IndiaMART;600000;1;New Delhi;Full Time;SDE
4.2;American Express;1600000;1;New Delhi;Full Time;SDE
3.6;Rackspace Technology;1000000;1;New Delhi;Full Time;SDE
4.5;O4S;1400000;1;New Delhi;Full Time;SDE
4.1;S&P Global;1200000;1;New Delhi;Full Time;SDE
3.7;Petro IT;400000;1;New Delhi;Full Time;SDE
4.2;Hevo Data;3900000;1;New Delhi;Full Time;SDE
2.8;Syncapse;1600000;1;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;744000;1;New Delhi;Full Time;SDE
4.3;Punchh;2400000;1;New Delhi;Full Time;SDE
3.9;Udayy;100000;1;New Delhi;Full Time;SDE
4.1;Park+ (India);2500000;1;New Delhi;Full Time;SDE
3.8;Collabera;2000000;1;New Delhi;Full Time;SDE
4.3;Ciena;1500000;1;New Delhi;Full Time;SDE
4.4;The Healthy Company;500000;1;New Delhi;Full Time;SDE
4.0;Elevate HQ;1500000;1;New Delhi;Full Time;SDE
3.9;QAIT DevLabs;600000;1;New Delhi;Full Time;SDE
4.9;EnrichAI;528000;1;New Delhi;Full Time;SDE
4.3;Snapdeal;1600000;1;New Delhi;Full Time;SDE
4.0;Gvt india;500000;1;New Delhi;Full Time;SDE
3.5;Ann Taylor;400000;1;New Delhi;Full Time;SDE
3.7;San Marcos Hays County EMS;900000;1;New Delhi;Full Time;SDE
4.0;Instant Home;1900000;1;New Delhi;Full Time;SDE
3.6;Alight Solutions;900000;1;New Delhi;Full Time;SDE
3.9;OLX Group;2600000;1;New Delhi;Full Time;SDE
3.0;Global Free School;72000;1;New Delhi;Intern;SDE
4.0;Orange Business Services;900000;1;New Delhi;Full Time;SDE
5.0;Unolo;900000;1;New Delhi;Full Time;SDE
3.7;NIIT;500000;1;New Delhi;Full Time;SDE
4.3;Milkbasket;2200000;1;New Delhi;Full Time;SDE
3.3;Success Numbers;1044000;1;New Delhi;Full Time;SDE
4.0;Scry Analytics;900000;1;New Delhi;Full Time;SDE
4.0;GlobalLogic;500000;1;New Delhi;Intern;SDE
3.8;Crown Castle;1100000;1;New Delhi;Full Time;SDE
4.6;Doceree;400000;1;New Delhi;Full Time;SDE
3.7;None Such Farm;576000;1;New Delhi;Full Time;SDE
3.2;National Products (RAM Mounting Systems);500000;1;New Delhi;Full Time;SDE
3.8;PayU;1300000;1;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;264000;1;New Delhi;Full Time;SDE
4.3;InsuranceDekho;1200000;1;New Delhi;Full Time;SDE
4.2;King George's Medical University;200000;1;New Delhi;Intern;SDE
3.9;Publicis Sapient;396000;1;New Delhi;Intern;SDE
4.0;Hsjsjsn;984000;1;New Delhi;Full Time;SDE
4.0;khbhk mmkkk;700000;1;New Delhi;Contractor;SDE
3.9;Nan;120000;1;New Delhi;Full Time;SDE
3.9;Flex;400000;1;New Delhi;Full Time;SDE
4.0;ajay yadav;1200000;1;New Delhi;Full Time;SDE
4.0;Shivam Infotech;900000;1;New Delhi;Full Time;SDE
3.5;Crimsonbeans;500000;1;New Delhi;Full Time;SDE
4.1;Tejas Networks;1600000;1;New Delhi;Full Time;SDE
2.8;LIBSYS (India);600000;1;New Delhi;Full Time;SDE
3.7;Applicate;1164000;1;New Delhi;Full Time;SDE
4.0;No One Left Behind;100000;1;New Delhi;Contractor;SDE
3.4;Innolabz;240000;1;New Delhi;Intern;SDE
3.9;XYZ (Turkey);1100000;1;New Delhi;Full Time;SDE
3.9;OpsLyft;500000;1;New Delhi;Full Time;SDE
4.1;Accenture;228000;1;New Delhi;Full Time;SDE
4.0;Nikhil Kumar;1500000;1;New Delhi;Full Time;SDE
3.4;Logan's Roadhouse;100000;1;New Delhi;Full Time;SDE
4.0;Gurugram University;1500000;1;New Delhi;Full Time;SDE
4.5;MetaDesign Solutions;500000;1;New Delhi;Full Time;SDE
2.4;Toronto Board of Trade;1300000;1;New Delhi;Full Time;SDE
4.5;Power Home Remodeling;300000;1;New Delhi;Intern;SDE
3.8;Zoombak;100000;1;New Delhi;Full Time;SDE
3.8;Wipro;100000;1;New Delhi;Full Time;SDE
4.0;Bytescare;600000;1;New Delhi;Full Time;SDE
3.5;Builders FirstSource;348000;1;New Delhi;Contractor;SDE
3.7;Piyush Steels;576000;1;New Delhi;Full Time;SDE
4.2;Apple;1800000;1;New Delhi;Full Time;SDE
4.3;Ciena;1300000;1;New Delhi;Full Time;SDE
3.7;WSP;168000;1;New Delhi;Contractor;SDE
4.0;himanshu mishras;468000;1;New Delhi;Full Time;SDE
4.2;Freelancer;300000;1;New Delhi;Full Time;SDE
4.4;Web-Designer;1000000;1;New Delhi;Full Time;SDE
3.5;Entity;1200000;1;New Delhi;Full Time;SDE
4.6;LCX;800000;1;New Delhi;Full Time;SDE
3.5;IndiaLends;900000;1;New Delhi;Full Time;SDE
4.5;ZestMoney;1100000;1;New Delhi;Full Time;SDE
4.2;Wildnet Technologies;168000;1;New Delhi;Full Time;SDE
4.2;Startups.com;2500000;1;New Delhi;Full Time;SDE
3.6;Samsung R&D Institute Bangladesh;1100000;1;New Delhi;Full Time;SDE
3.7;JCB;1000000;1;New Delhi;Full Time;SDE
4.3;Urban Ladder;1200000;1;New Delhi;Full Time;SDE
4.0;Unemployed Magazine;800000;1;New Delhi;Full Time;SDE
4.2;Altudo;408000;1;New Delhi;Full Time;SDE
3.5;BotBakery;400000;1;New Delhi;Full Time;SDE
4.6;Inadev;400000;1;New Delhi;Full Time;SDE
3.9;Western Digital;1300000;1;New Delhi;Full Time;SDE
4.2;Munich Re;100000;1;New Delhi;Full Time;SDE
5.0;VFR Tech;100000;1;New Delhi;Full Time;SDE
4.9;Comvision;168000;1;New Delhi;Intern;SDE
3.1;Samsung R&D Institute India - Noida;1000000;1;New Delhi;Intern;SDE
3.6;Chetu;240000;1;New Delhi;Full Time;SDE
3.2;BOC South Pacific;348000;1;New Delhi;Intern;SDE
4.8;IOanyT;400000;1;New Delhi;Full Time;SDE
4.6;Self;240000;1;New Delhi;Full Time;SDE
4.8;Indiagold;1000000;1;New Delhi;Full Time;SDE
4.0;U4Rad;120000;1;New Delhi;Intern;SDE
4.1;Fresher;468000;1;New Delhi;Full Time;SDE
3.4;Yummy.com;200000;1;New Delhi;Full Time;SDE
4.0;JIIT;1500000;1;New Delhi;Full Time;SDE
4.0;Virohan;360000;1;New Delhi;Intern;SDE
4.0;Barco;1100000;1;New Delhi;Full Time;SDE
3.6;Trell;1600000;1;New Delhi;Full Time;SDE
4.0;Fresherworld.com;500000;1;New Delhi;Full Time;SDE
3.9;Micron Technology;1400000;1;New Delhi;Full Time;SDE
5.0;Shakla Technologies;300000;1;New Delhi;Full Time;SDE
3.2;Park Plus;700000;1;New Delhi;Full Time;SDE
3.3;Deltax;400000;1;New Delhi;Full Time;SDE
4.0;Abhishek rai;800000;1;New Delhi;Full Time;SDE
4.7;Procol;240000;1;New Delhi;Intern;SDE
4.0;ajndkjna kjnsadkjna;800000;1;New Delhi;Full Time;SDE
4.5;MMT Digital;200000;1;New Delhi;Contractor;SDE
4.2;Government of India, Department of Space, Indian Space Research Organisation;1000000;1;New Delhi;Contractor;SDE
3.8;Anonymous;800000;1;New Delhi;Full Time;SDE
4.0;S;576000;1;New Delhi;Intern;SDE
3.6;FSN Ecommerce Ventures;1000000;1;New Delhi;Full Time;SDE
4.5;O4S;100000;1;New Delhi;Full Time;SDE
3.6;DELOPT;300000;1;New Delhi;Full Time;SDE
5.0;GoMassive Earth Network;312000;1;New Delhi;Intern;SDE
3.3;Aspire Technology Partners;400000;1;New Delhi;Intern;SDE
4.4;BrowserStack;500000;1;New Delhi;Full Time;SDE
4.5;Hashtag Systems;720000;1;New Delhi;Full Time;SDE
4.0;Unicommerce Esolutions;1000000;1;New Delhi;Intern;SDE
4.2;MakeMyTrip;180000;1;New Delhi;Intern;SDE
3.9;HexaView Technologies;900000;1;New Delhi;Full Time;SDE
3.8;Innovaccer Analytics;432000;1;New Delhi;Intern;SDE
4.0;Elucidata (MA);348000;1;New Delhi;Intern;SDE
4.3;Samaya Hotel;400000;1;New Delhi;Full Time;SDE
3.5;Trilogy Innovations;2900000;1;New Delhi;Full Time;SDE
4.4;Estee Advisors;576000;1;New Delhi;Intern;SDE
3.6;Gulfstream;684000;1;New Delhi;Full Time;SDE
4.1;Pluang;1700000;1;New Delhi;Full Time;SDE
4.1;Airbus;1000000;1;New Delhi;Full Time;SDE
3.6;Rite Infotech;144000;1;New Delhi;Intern;SDE
5.0;Shahbaz514;1140000;1;New Delhi;Full Time;SDE
4.3;COOX;96000;1;New Delhi;Intern;SDE
3.4;Camp K-12;1100000;1;New Delhi;Full Time;SDE
4.0;Sagar Kumar;900000;1;New Delhi;Full Time;SDE
4.0;Groc now;600000;1;New Delhi;Full Time;SDE
4.1;Myntra;1000000;1;New Delhi;Full Time;SDE
4.1;Flipkart;1500000;1;New Delhi;Full Time;SDE
3.7;Unknown Planner;1152000;1;New Delhi;Intern;SDE
3.2;pooraa;500000;1;New Delhi;Full Time;SDE
3.5;ITGI;696000;1;New Delhi;Full Time;SDE
3.8;Rebel Foods (Formerly Faasos);800000;1;New Delhi;Full Time;SDE
4.9;Seekify;800000;1;New Delhi;Full Time;SDE
4.0;Law Offices of Mahipal Singh;600000;1;New Delhi;Full Time;SDE
4.0;Tushar chahar;1500000;1;New Delhi;Full Time;SDE
4.3;Codalien;400000;1;New Delhi;Full Time;SDE
3.8;Axtria;900000;1;New Delhi;Full Time;SDE
3.8;PepCoding;300000;1;New Delhi;Intern;SDE
5.0;Firevol;1700000;1;New Delhi;Full Time;SDE
4.0;GE Capital;1000000;1;New Delhi;Full Time;SDE
3.8;Blinkit;1400000;1;New Delhi;Full Time;SDE
4.3;WinZO;312000;1;New Delhi;Intern;SDE
3.5;TPO;120000;1;New Delhi;Intern;SDE
3.8;MagicBricks;1200000;1;New Delhi;Full Time;SDE
4.1;Chegg;1200000;1;New Delhi;Full Time;SDE
4.4;Microsoft;200640;1;New Delhi;Contractor;SDE
5.0;PRAS Consulting;300000;1;New Delhi;Full Time;SDE
3.9;XYZ Tech;800000;1;New Delhi;Full Time;SDE
1.9;Technogram Solutions;700000;1;New Delhi;Full Time;SDE
3.8;NEC Corporation India;500000;1;New Delhi;Full Time;SDE
4.6;Fynd;1400000;1;New Delhi;Full Time;SDE
4.1;Mobineers Info Systems;400000;1;New Delhi;Full Time;SDE
4.0;Arcesium;300000;1;New Delhi;Full Time;SDE
4.5;EM Logistics;200000;1;New Delhi;Full Time;SDE
4.0;DONE by NONE;500000;1;New Delhi;Intern;SDE
4.3;Coding Ninjas;200000;1;New Delhi;Full Time;SDE
4.3;Codalien;300000;1;New Delhi;Full Time;SDE
5.0;Uptown Galeria;2400000;1;New Delhi;Full Time;SDE
3.7;Ancestry;400000;1;New Delhi;Full Time;SDE
4.0;Rishika Shukla;1300000;1;New Delhi;Full Time;SDE
3.8;Naukri.com;1080000;1;New Delhi;Full Time;SDE
4.5;IIIT;400000;1;New Delhi;Full Time;SDE
4.0;Bhavana Technologies;200000;1;New Delhi;Intern;SDE
4.0;The Times of India;1000000;1;New Delhi;Full Time;SDE
3.3;Hitachi Vantara;1000000;1;New Delhi;Full Time;SDE
4.3;Coding Ninjas;1200000;1;New Delhi;Full Time;SDE
4.6;Farzi Engineer;900000;1;New Delhi;Intern;SDE
3.4;BharatPe;12000;1;New Delhi;Full Time;SDE
4.0;Uber;4800000;1;New Delhi;Contractor;SDE
3.4;OPPO;1140000;1;New Delhi;Full Time;SDE
3.4;The Vitamin Shoppe;360000;1;New Delhi;Full Time;SDE
4.9;Eltropy;900000;1;New Delhi;Full Time;SDE
4.0;Ajay Kumar Garg Institute of Management Ghaziabad;132000;1;New Delhi;Full Time;SDE
4.2;Freelancer;120000;1;New Delhi;Full Time;SDE
4.0;....;12000;1;New Delhi;Full Time;SDE
4.0;B;500000;1;New Delhi;Full Time;SDE
4.1;Play Games24x7;1152000;1;New Delhi;Full Time;SDE
4.1;Ong & Shan;700000;1;New Delhi;Intern;SDE
4.6;Hiver;500000;1;New Delhi;Full Time;SDE
4.8;amazee.io;100000;1;New Delhi;Full Time;SDE
4.1;INDmoney;1200000;1;New Delhi;Full Time;SDE
4.0;LL .COM;984000;1;New Delhi;Full Time;SDE
3.8;Mindshare;300000;1;New Delhi;Full Time;SDE
4.2;Freelancer;576000;1;New Delhi;Full Time;SDE
3.0;exevo;1140000;1;New Delhi;Full Time;SDE
4.2;Ansys;588000;1;New Delhi;Intern;SDE
3.6;UnitedHealth Group;1200000;1;New Delhi;Full Time;SDE
4.8;Dehaat;2600000;1;New Delhi;Full Time;SDE
4.0;EA Sports;1600000;1;New Delhi;Full Time;SDE
4.5;Asahimas Chemical;1300000;1;New Delhi;Full Time;SDE
4.0;kjlkmk;100000;1;New Delhi;Full Time;SDE
4.3;Clean Energy Associates;168000;1;New Delhi;Intern;SDE
4.1;IIT Rajasthan;1000000;1;New Delhi;Full Time;SDE
4.0;Devslane;96000;1;New Delhi;Intern;SDE
4.8;Clootrack;100000;1;New Delhi;Full Time;SDE
4.5;Network People Services Technologies;700000;1;New Delhi;Full Time;SDE
3.9;Ramesh & Co.;1100000;1;New Delhi;Full Time;SDE
4.0;My Personal Health Record eXpress;300000;1;New Delhi;Intern;SDE
4.0;Octro;700000;1;New Delhi;Full Time;SDE
4.3;LiveRamp;500000;1;New Delhi;Full Time;SDE
4.3;Semusi;180000;1;New Delhi;Intern;SDE
4.1;Nokia;180000;1;New Delhi;Intern;SDE
5.0;Minder;1000000;1;New Delhi;Full Time;SDE
3.9;DDN Storage;700000;1;New Delhi;Intern;SDE
4.0;Ayush Software;1000000;1;New Delhi;Full Time;SDE
3.9;PolicyBazaar;900000;1;New Delhi;Full Time;SDE
2.2;Peach Technovations;120000;1;New Delhi;Full Time;SDE
3.7;NCR;504000;1;New Delhi;Full Time;SDE
4.0;My Personal Health Record eXpress;1000000;1;New Delhi;Full Time;SDE
3.1;Samsung R&D Institute India - Bangalore;1900000;1;New Delhi;Full Time;SDE
3.8;Tempo-Team;1000000;1;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;576000;1;New Delhi;Full Time;SDE
4.3;Mirketa;800000;1;New Delhi;Full Time;SDE
4.0;Mentobile;400000;1;New Delhi;Full Time;SDE
4.0;kjhhjk;800000;1;New Delhi;Full Time;SDE
4.5;Google;1000000;1;New Delhi;Full Time;SDE
3.9;Dxcorr Design;200000;1;New Delhi;Full Time;SDE
3.8;IBS Software;600000;1;New Delhi;Full Time;SDE
4.2;Startup;60000;1;New Delhi;Intern;SDE
3.3;Deltax;144000;1;New Delhi;Intern;SDE
4.0;divya;800000;1;New Delhi;Full Time;SDE
3.8;Samsung Electronics;1200000;1;New Delhi;Intern;SDE
3.8;Sonus Networks;400000;1;New Delhi;Full Time;SDE
4.5;Antino Labs;400000;1;New Delhi;Full Time;SDE
3.6;Rackspace Technology;1000000;1;New Delhi;Full Time;SDE
4.3;Random Trees;100000;1;New Delhi;Full Time;SDE
4.3;HiHello;1900000;1;New Delhi;Full Time;SDE
4.2;GameChange Solutions;700000;1;New Delhi;Full Time;SDE
4.0;UIDAI;804000;1;New Delhi;Full Time;SDE
3.6;VVDN Technologies;500000;1;New Delhi;Full Time;SDE
4.6;Ghost;2500000;1;New Delhi;Contractor;SDE
4.7;Bijnis;1900000;1;New Delhi;Full Time;SDE
4.7;AppsFlyer;180000;1;New Delhi;Full Time;SDE
4.2;Sigmoid;1000000;1;New Delhi;Full Time;SDE
4.1;Ong & Shan;576000;1;New Delhi;Full Time;SDE
4.3;SAR group;300000;1;New Delhi;Full Time;SDE
4.0;Rohan Baldha;900000;1;New Delhi;Full Time;SDE
4.0;LADDERS;1000000;1;New Delhi;Full Time;SDE
4.0;dwdwdfwef;228000;1;New Delhi;Full Time;SDE
3.8;Not Applicable;100000;1;New Delhi;Full Time;SDE
4.5;RadiSys;1000000;1;New Delhi;Full Time;SDE
4.6;HashStudioz;500000;1;New Delhi;Full Time;SDE
3.9;Nothing;2900000;1;New Delhi;Full Time;SDE
3.7;Nucleus Software Exports;400000;1;New Delhi;Intern;SDE
4.0;GoDaddy;1128000;1;New Delhi;Full Time;SDE
3.9;Zyla Health;500000;1;New Delhi;Full Time;SDE
2.9;Princeton Hive Store;400000;1;New Delhi;Full Time;SDE
4.0;Xebia;800000;1;New Delhi;Full Time;SDE
3.9;UBS;1000000;1;New Delhi;Full Time;SDE
4.0;AAH of Bergen County;1200000;1;New Delhi;Full Time;SDE
4.1;PayPal;1300000;1;New Delhi;Full Time;SDE
3.8;Bhagvan Mahavir College;200000;1;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;300000;1;New Delhi;Full Time;SDE
3.9;Decimal Technologies;400000;1;New Delhi;Full Time;SDE
3.7;Rajat Minerals;700000;1;New Delhi;Full Time;SDE
4.0;mdirfan;240000;1;New Delhi;Full Time;SDE
4.3;Vmoksha Technologies;200000;1;New Delhi;Full Time;SDE
2.8;SIA Engineering;900000;1;New Delhi;Full Time;SDE
3.6;Amazon Flex;972000;1;New Delhi;Full Time;SDE
3.4;Aibono;1200000;1;New Delhi;Full Time;SDE
3.8;INDUS Technology;2700000;1;New Delhi;Full Time;SDE
3.0;IT Empire Software Training & Development;500000;1;New Delhi;Full Time;SDE
3.9;Cognizant;400000;1;New Delhi;Full Time;SDE
4.1;CogniTensor;600000;1;New Delhi;Full Time;SDE
4.0;PureSoftware;600000;1;New Delhi;Full Time;SDE
3.3;Linguistic Systems;492000;1;New Delhi;Intern;SDE
3.6;Shopclues;600000;1;New Delhi;Full Time;SDE
3.9;DSA Systems;1900000;1;New Delhi;Full Time;SDE
4.0;Jaggu dada;300000;1;New Delhi;Full Time;SDE
4.1;BlackRock;800000;1;New Delhi;Intern;SDE
4.4;Thoughtworks;100000;1;New Delhi;Full Time;SDE
4.2;Dew Solutions;1600000;1;New Delhi;Full Time;SDE
3.1;Amazing Lash Studio;1000000;1;New Delhi;Full Time;SDE
3.2;Altran Technologies;300000;1;New Delhi;Full Time;SDE
4.5;Lynkit;1500000;1;New Delhi;Full Time;SDE
4.3;Cogoport;900000;1;New Delhi;Full Time;SDE
3.1;Indus Valley Partners;1000000;1;New Delhi;Full Time;SDE
3.0;CHerish Honda;468000;1;New Delhi;Full Time;SDE
4.3;Hestabit Technologies;200000;1;New Delhi;Full Time;SDE
3.6;Rajesh kumar M;1300000;1;New Delhi;Intern;SDE
4.3;Arista Networks;708000;1;New Delhi;Full Time;SDE
4.2;HP Inc.;1200000;1;New Delhi;Full Time;SDE
3.8;Samsung Electronics;1000000;1;New Delhi;Full Time;SDE
4.2;Mastercard;1300000;1;New Delhi;Full Time;SDE
3.4;Hershey Ice Cream;900000;1;New Delhi;Full Time;SDE
3.2;Rohan Motors;500000;1;New Delhi;Full Time;SDE
4.1;Cure.Fit;2000000;1;New Delhi;Full Time;SDE
4.0;La Casa del Jugo;1200000;1;New Delhi;Full Time;SDE
4.5;Salesforce;1164000;1;New Delhi;Intern;SDE
4.0;AR;600000;1;New Delhi;Full Time;SDE
4.5;HackerRank;468000;1;New Delhi;Intern;SDE
4.0;Seimed;900000;1;New Delhi;Intern;SDE
3.7;Manish Therapy Services;500000;1;New Delhi;Full Time;SDE
3.6;Pickering Firm;60000;1;New Delhi;Intern;SDE
4.0;Ram Jethmalani;100000;1;New Delhi;Full Time;SDE
4.0;vbbf;120000;1;New Delhi;Full Time;SDE
2.6;Smart Cube Information Technology;600000;1;New Delhi;Full Time;SDE
3.3;Dunkin' Donuts;500000;1;New Delhi;Full Time;SDE
4.0;Random;1300000;1;New Delhi;Full Time;SDE
3.8;Wipro;264000;1;New Delhi;Full Time;SDE
4.1;Zunroof;576000;1;New Delhi;Full Time;SDE
3.6;GetBoarded;828000;1;New Delhi;Full Time;SDE
3.9;BigBinary;900000;1;New Delhi;Full Time;SDE
1.7;A.K.Jha & Associates;1200000;1;New Delhi;Full Time;SDE
3.9;XYZ (Turkey);200000;1;New Delhi;Full Time;SDE
4.0;Girdhari kumar jha;400000;1;New Delhi;Intern;SDE
2.7;ABC360;1400000;1;New Delhi;Full Time;SDE
3.8;Cognizant Technology Solutions;636000;1;New Delhi;Full Time;SDE
4.2;Optimizory;500000;1;New Delhi;Full Time;SDE
3.6;Lendbox;500000;1;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;408000;1;New Delhi;Full Time;SDE
4.4;Dynatrace;900000;1;New Delhi;Full Time;SDE
4.4;Skit;1140000;1;New Delhi;Full Time;SDE
4.2;RenewBuy;400000;1;New Delhi;Full Time;SDE
4.0;JPMorgan Chase & Co;1188000;1;New Delhi;Intern;SDE
3.9;XYZ (Turkey);100000;1;New Delhi;Full Time;SDE
4.0;IW;600000;1;New Delhi;Full Time;SDE
3.8;Publix;1000000;1;New Delhi;Full Time;SDE
4.3;Tavant;288000;1;New Delhi;Full Time;SDE
5.0;Codebugged AI;120000;1;New Delhi;Full Time;SDE
4.0;Ayush Software;600000;1;New Delhi;Full Time;SDE
3.9;Rukmini Devi Public School;1044000;1;New Delhi;Full Time;SDE
4.0;Unicommerce Esolutions;800000;1;New Delhi;Full Time;SDE
3.0;Clearwater Analytics;2000000;1;New Delhi;Full Time;SDE
3.8;Amazon;200000;1;New Delhi;Full Time;SDE
4.1;FISIA;180000;1;New Delhi;Full Time;SDE
4.1;First Student;1000000;1;New Delhi;Intern;SDE
3.7;Parker Hannifin;900000;1;New Delhi;Full Time;SDE
4.0;nimta biyte;1000000;1;New Delhi;Full Time;SDE
4.0;Raj Kumar Singh;1000000;1;New Delhi;Full Time;SDE
4.0;ZenBerry;800000;1;New Delhi;Full Time;SDE
2.7;Samirian Chemicals;300000;1;New Delhi;Full Time;SDE
3.8;Walkover Web Solutions;700000;1;New Delhi;Intern;SDE
4.2;Gaussian Networks;800000;1;New Delhi;Full Time;SDE
3.7;Amaris Consulting;400000;1;New Delhi;Full Time;SDE
4.5;BITCS;500000;1;New Delhi;Full Time;SDE
4.5;MMT Digital;1700000;1;New Delhi;Full Time;SDE
4.2;Pristyn Care;204000;1;New Delhi;Full Time;SDE
4.6;Ixigo.com;1300000;1;New Delhi;Full Time;SDE
4.0;Priyanshu;1200000;1;New Delhi;Full Time;SDE
3.9;FieldAssist;1000000;1;New Delhi;Contractor;SDE
1.0;Rohan Motors (Dehradun);500000;1;New Delhi;Full Time;SDE
3.9;XYZ;800000;1;New Delhi;Full Time;SDE
3.5;Koverhoop Technologies;400000;1;New Delhi;Full Time;SDE
4.2;Software Developers;800000;1;New Delhi;Full Time;SDE
4.2;OnceHub;500000;1;New Delhi;Full Time;SDE
4.6;Fynd;300000;1;New Delhi;Intern;SDE
3.9;The Solar Labs;600000;1;New Delhi;Full Time;SDE
3.6;One.com;900000;1;New Delhi;Full Time;SDE
4.0;DocASAP;1200000;1;New Delhi;Full Time;SDE
4.0;Shashank Jain & Associates;1000000;1;New Delhi;Full Time;SDE
3.0;Virtual Employee Services;500000;1;New Delhi;Full Time;SDE
4.0;Bin Bill Services;400000;1;New Delhi;Full Time;SDE
3.4;MSIT;400000;1;New Delhi;Full Time;SDE
4.1;Qualcomm;576000;1;New Delhi;Full Time;SDE
3.1;Mras;800000;1;New Delhi;Full Time;SDE
4.2;Nagarro;240000;1;New Delhi;Intern;SDE
4.4;CashKaro.com;516000;1;New Delhi;Full Time;SDE
3.0;Keikaku;100000;1;New Delhi;Intern;SDE
4.2;Informatica;1100000;1;New Delhi;Full Time;SDE
3.5;RankWatch;264000;1;New Delhi;Full Time;SDE
3.0;Jubin;100000;1;New Delhi;Full Time;SDE
4.2;Stealth Startup;444000;1;New Delhi;Intern;SDE
3.6;Atento;1300000;1;New Delhi;Full Time;SDE
4.1;Deutsche Telekom;1300000;1;New Delhi;Full Time;SDE
4.0;Don't Know;400000;1;New Delhi;Contractor;SDE
4.0;fgdfdhdh;300000;1;New Delhi;Full Time;SDE
3.7;JK Tech;120000;1;New Delhi;Intern;SDE
4.2;TO THE NEW;600000;1;New Delhi;Full Time;SDE
3.8;Knowlarity Communications;528000;1;New Delhi;Full Time;SDE
3.6;Kunal;200000;1;New Delhi;Intern;SDE
3.6;OYE! Rickshaw;900000;1;New Delhi;Full Time;SDE
4.8;BigStep;400000;1;New Delhi;Full Time;SDE
3.5;Smart Joules;900000;1;New Delhi;Full Time;SDE
4.2;Amantya Technologies;700000;1;New Delhi;Full Time;SDE
3.8;Amazon;100000;1;New Delhi;Contractor;SDE
3.7;Commvault;468000;1;New Delhi;Intern;SDE
4.0;TCS;600000;1;New Delhi;Full Time;SDE
4.0;sushant. patel;1400000;1;New Delhi;Full Time;SDE
4.0;Saransh Technologies;800000;1;New Delhi;Full Time;SDE
3.6;Thapar University;90000000;1;New Delhi;Full Time;SDE
4.0;Barclays;1000000;1;New Delhi;Full Time;SDE
3.2;Gurukul;500000;1;New Delhi;Full Time;SDE
4.0;AT;2500000;1;New Delhi;Full Time;SDE
4.2;Apple;1000000;1;New Delhi;Intern;SDE
3.9;Oracle;1000000;1;New Delhi;Full Time;SDE
4.4;Adobe;600000;1;New Delhi;Full Time;SDE
4.5;KritiKal Solutions;144000;1;New Delhi;Intern;SDE
4.1;World Fashion Exchange;500000;1;New Delhi;Full Time;SDE
3.9;North American Corporation;400000;1;New Delhi;Intern;SDE
4.0;Ramesh babu;1600000;1;New Delhi;Full Time;SDE
3.6;LGM;120000;1;New Delhi;Intern;SDE
4.1;Mapsted;900000;1;New Delhi;Full Time;SDE
3.9;Finnov Softwares Services;252000;1;New Delhi;Full Time;SDE
3.8;Affordplan;1000000;1;New Delhi;Full Time;SDE
4.0;karan singh;100000;1;New Delhi;Full Time;SDE
4.4;GeeksForGeeks;800000;1;New Delhi;Full Time;SDE
3.4;Utkarsh;900000;1;New Delhi;Intern;SDE
3.8;Casa Suíça;1000000;1;New Delhi;Full Time;SDE
4.3;Digital Raju;9800000;1;New Delhi;Full Time;SDE
4.3;Graduate Student;120000;1;New Delhi;Full Time;SDE
4.0;Uber;200000;1;New Delhi;Full Time;SDE
4.0;eifjdiovj;1200000;1;New Delhi;Full Time;SDE
3.3;Regional Transportation District;1140000;1;New Delhi;Full Time;SDE
5.0;Move78;700000;1;New Delhi;Full Time;SDE
